"chunk_syntagm_id","chunk_id","keyword","syntagmid","createduser","createddate","updateduser","updateddate","deleteduser","deleteddate","isdeleted"
"6254","4419","life","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6255","12354","life","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6256","12758","life","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6257","12809","life","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6258","12692","life","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6259","11052","life","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6260","4821","life","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6261","11432","life","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6262","5405","life","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6263","5533","life","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6264","9539","life","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6265","11009","life","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6266","11606","life","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6267","9560","life","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6268","5812","life","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6269","5947","life","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6270","9597","life","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6271","6021","life","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6272","871","life","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6273","6194","life","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6274","6221","life","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6275","12584","life","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6276","12770","life","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6277","12717","life","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6278","6285","life","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6279","6286","life","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6280","6287","life","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6281","6288","life","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6282","6798","life","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6283","1915","lift","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6284","2347","lift","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6285","2991","lift","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6286","473","lift","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6287","474","lift","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6288","6908","lift","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6289","10797","light","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6290","213","light","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6291","1068","light","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6292","7150","light","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6293","214","light","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6294","8857","light","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6295","8870","light","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6296","8871","light","10","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6297","225","light","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6298","8907","light","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6299","8908","light","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6300","10437","light","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6301","1850","light","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6302","2275","light","27","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6303","2460","light","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6304","2513","light","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6305","557","light","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6306","615","light","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6307","7730","light","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6308","11162","light","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6309","12441","light","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6310","3242","light","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6311","4045","light","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6312","4187","light","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6313","48","light","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6314","5240","light","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6315","5303","light","10","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6316","11433","light","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6317","5391","light","10","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6318","12009","light","10","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6319","5591","light","10","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6320","5743","light","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6321","10703","light","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6322","5748","light","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6323","12765","light","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6324","870","light","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6325","8430","light","10","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6326","6066","light","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6327","6462","light","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6328","12220","light","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6329","8583","light","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6330","1111","lightning","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6331","5952","lightning","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6332","6270","lightning","27","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6333","7674","like","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6334","3072","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6335","3113","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6336","3114","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6337","12789","like","33","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6338","475","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6339","476","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6340","477","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6341","10365","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6342","9763","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6343","11071","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6344","478","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6345","8739","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6346","11296","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6347","11297","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6348","479","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6349","480","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6350","481","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6351","508","like","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6352","578","like","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6353","10785","like","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6354","7078","like","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6355","669","like","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6356","672","like","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6357","8765","like","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6358","673","like","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6359","3425","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6360","3426","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6361","3427","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6362","698","like","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6363","11170","like","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6364","12320","like","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6365","10791","like","35","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6366","825","like","35","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6367","6076","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6368","6176","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6369","902","like","33","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6370","6687","like","35","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6371","962","like","33","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6372","6897","like","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6373","969","like","33","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6374","11872","like","33","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6375","6898","like","33","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6376","8826","like","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6377","977","like","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6378","7138","like","33","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6379","3022","likely","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6380","7088","likely","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6381","7790","likely","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6382","1417","line","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6383","9863","line","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6384","11879","line","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6385","9887","line","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6386","1887","line","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6387","12799","line","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6388","7587","line","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6389","12109","line","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6390","3214","line","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6391","9170","line","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6392","3227","line","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6393","7748","line","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6394","3574","line","27","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6395","7830","line","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6396","4084","line","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6397","4228","line","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6398","4475","line","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6399","25","line","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6400","12177","line","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6401","12463","line","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6402","12297","line","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6403","5511","line","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6404","5717","line","10","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6405","8483","line","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6406","10291","line","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6407","6583","line","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6408","964","line","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6409","8998","lion","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6410","2677","lion","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6411","9139","lion","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6412","7878","lion","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6413","5144","lion","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6414","8335","lion","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6415","8356","lion","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6416","6302","lion","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6417","492","list","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6418","3320","list","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6419","10586","list","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6420","3904","list","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6421","3975","list","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6422","4484","list","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6423","5279","list","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6424","11028","list","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6425","10274","list","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6426","6394","list","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6427","10293","list","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6428","9128","listen","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6429","3669","listen","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6430","7844","listen","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6431","3670","listen","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6432","3671","listen","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6433","3672","listen","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6434","10917","listen","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6435","3673","listen","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6436","10567","listen","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6437","727","listen","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6438","10059","listen","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6439","7845","listen","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6440","10918","listen","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6441","10568","listen","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6442","4883","listen","35","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6443","9168","litter","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6444","3674","litter","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6445","1180","litter","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6446","1181","litter","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6447","1182","litter","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6448","1183","litter","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6449","1184","litter","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6450","1185","litter","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6451","11068","litter","36","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6452","430","litter","36","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6453","534","litter","36","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6454","7890","litter","36","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6455","4714","litter","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6456","823","litter","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6457","5611","litter","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6458","9541","litter","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6459","11727","litter","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6460","6892","litter","36","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6461","3010","live","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6462","8720","live","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6463","3677","live","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6464","3678","live","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6465","3679","live","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6466","3680","live","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6467","3681","live","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6468","9249","live","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6469","3682","live","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6470","3683","live","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6471","3684","live","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6472","3685","live","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6473","3686","live","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6474","3687","live","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6475","3688","live","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6476","3689","live","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6477","928","live","33","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6478","3690","live","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6479","7162","lock","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6480","12647","lock","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6481","11804","lock","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6482","3551","lock","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6483","12261","lock","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6484","11005","lock","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6485","9661","lock","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6486","436","lonely","36","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6487","3692","lonely","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6488","1187","lonely","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6489","684","lonely","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6490","689","lonely","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6491","11171","lonely","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6492","9219","lonely","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6493","3499","lonely","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6494","5614","lonely","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6495","5615","lonely","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6496","8351","lonely","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6497","5616","lonely","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6498","10693","lonely","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6499","248","look","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6500","2992","look","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6501","296","look","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6502","7007","look","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6503","10360","look","33","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6504","461","look","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6505","478","look","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6506","482","look","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6507","483","look","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6508","7059","look","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6509","558","look","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6510","8747","look","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6511","7063","look","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6512","10370","look","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6513","648","look","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6514","3697","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6515","11690","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6516","3698","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6517","3699","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6518","3700","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6519","3701","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6520","3702","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6521","3703","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6522","3704","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6523","10570","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6524","3705","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6525","9251","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6526","12351","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6527","12113","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6528","7849","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6529","3706","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6530","3707","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6531","9252","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6532","7850","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6533","3708","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6534","10571","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6535","7851","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6536","10572","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6537","11396","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6538","3709","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6539","10063","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6540","10064","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6541","11560","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6542","3710","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6543","3711","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6544","9253","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6545","3712","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6546","9254","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6547","7852","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6548","11561","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6549","3713","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6550","12577","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6551","3714","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6552","7853","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6553","3715","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6554","9255","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6555","7854","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6556","3716","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6557","3717","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6558","3718","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6559","3719","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6560","7855","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6561","3720","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6562","7856","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6563","10573","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6564","9256","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6565","10574","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6566","3721","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6567","3722","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6568","3723","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6569","3724","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6570","3725","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6571","729","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6572","7857","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6573","7858","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6574","3726","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6575","3727","look","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6576","11693","look","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6577","7955","look","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6578","8695","look","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6579","9440","look","35","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6580","4868","look","35","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6581","4876","look","35","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6582","8345","look","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6583","6094","look","35","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6584","10272","look","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6585","952","look","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6586","11952","look","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6587","316","lose","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6588","422","loss","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6589","4488","loss","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6590","8240","loss","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6591","388","lot","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6592","414","lot","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6593","9759","lot","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6594","12192","lot","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6595","471","lot","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6596","493","lot","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6597","7057","lot","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6598","591","lot","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6599","8750","lot","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6600","3398","lot","44","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6601","3791","lot","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6602","11273","lot","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6603","9730","lot","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6604","115","lot","44","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6605","12187","lot","44","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6606","6976","lot","44","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6607","11276","lot","44","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6608","4967","lot","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6609","6173","lot","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6610","901","lot","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6611","6180","lot","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6612","9695","lot","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6613","942","lot","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6614","984","lot","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6615","10042","loud","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6616","7793","loud","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6617","811","loud","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"6618","215","love","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
